id,comment,pagination-url
1617731116-8600,"Vệ sinh hơi cũ , phòng thương có mùi mốc khi tắt máy lạnh",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=550;rows=25
1617731119-8620,Giá tiền hợp lý,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=575;rows=25
1617731060-7895,"bạn nhân viên mới, hôm trước mình tính tiền xong thì bạn đó ngồi dựa lưng vào ghế bấm điện thoại, lúc đó mình không biết thủ tục đã xong chưa hay bạn đang tính lại tiền, bên mình lên tiếng hỏi thì bạn ngước mặt lên quăng cho 1 câu: đi đi. Trong khi giấy cmnd của mình còn chưa trả để mình nói mới kiếm trả lại cho mình.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=100;rows=25
1617731073-8030,Phòng ốc rộng rãi,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=200;rows=25
1617731066-7944,Tôi hài lòng với giá cả và chất lượng,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=150;rows=25
1617731057-7822,"Vòi nước bị kêu, cứ mở nước ra là nó kêu liên tục gây ồn ào",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=75;rows=25
1617731091-8284,"Vòi tắm thì nước chảy tọt tọt đã v còn mất nước nóng, thang máy đi cảm thấy sợ chết vl",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=350;rows=25
1617731073-8043,"Ghế ngồi không chắc chắn , phòng tắm cần được quan tâm hơn",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=200;rows=25
1617731132-8768,"Sạch, đẹp",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=675;rows=25
1617731126-8703,"Địa điểm ngay bãi Sau thuận lợi cho tắm biển, các dịch vụ ăn uống và địa điểm tham quan du lịch
Khách sạn có sân thượng có thể dùng cho khách làm BBQ
Khách sạn có thang máy tuy nhiên chỉ được 6 người 1 lần
Khách sạn yên tĩnh, sạch sẽ
Nhân viên rất thân thiện, luôn mỉm cười
Khách sạn có bãi đậu xe riêng",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=625;rows=25
1617731082-8177,"Phòng hơi cũ, tường nứt sơn",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=275;rows=25
1617731082-8143,Khách sạn hơi cũ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=275;rows=25
1617731066-7933,"Gần biển, nhân viên thân thiện, phòng sạch sẽ.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=150;rows=25
1617731054-7779,"Toilet khá dơ,
Không cách âm,
Không mở cửa 24/24.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=50;rows=25
1617731091-8293,Bình thường,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=350;rows=25
1617731057-7835,"Chỗ nghỉ ồn ào suốt đêm không ngủ được. Phòng cũ, bẩn.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=75;rows=25
1617731100-8408,Ko có máy sấy tóc làm mình phải ngồi lau khô tóc hơi lâu xíu nhưng vẫn hoàn hảo những thứ khác,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=425;rows=25
1617731070-7993,Don phòng chưa được ổn lam. Thang may hoi cu . Cần thay mới đê bao dam an toàn hon,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=175;rows=25
1617731091-8295,"Khách sạn xuống cấp, phòng cũ kỹ, thang máy kêu ầm ầm",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=350;rows=25
1617731123-8673,"Mình ở phòng 5 giường đôi.
- Sạch sẽ, khá rộng so với suy nghĩ
- có nhà vệ sinh riêng trong phòng, hút mùi tốt, có nước nóng lạnh.
- đầy đủ khăn tắm, xà phòng,,,,,
- Có lang cang nên thoáng và sáng sủa.
- giờ giấc tự do, đặc biệt giờ trả phòng là 16h00, nhưng tới 17h30 minh mới trả phòng, anh chủ vẫn hỗ trợ và k thu thêm phí.
- anh chủ vừa làm lễ tân, vừa trông luôn cả xe, rất an tâm, anh vui vẻ, nhiệt tình, cô nhân viên cũng nhiệt tình không kém gì anh chủ 😄😄😄.
- có thang máy nên đi lại dễ dàng, k mất sức nha.
Nói chung rất hài lòng với chỗ ở này, giá cả hợp lý, giờ giấc tự do.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=600;rows=25
1617731057-7819,"Gần biển, phòng rộng ngoài mong đợi luôn, sạch sẻ",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=75;rows=25
1617731091-8276,Thang máy hơi ọp ẹp nhé,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=350;rows=25
1617731085-8196,Thang máy hơi cũ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=300;rows=25
1617731129-8757,Nước giếng,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=650;rows=25
1617731060-7857,"Cần cải thiện tình trạng giao thông, chỗ để xe.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=100;rows=25
1617731079-8109,"Có bãi xe, phòng ở sạch, tiện nghi, gần biển",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=250;rows=25
1617731091-8301,"Đặt khách sạn star nhưng bị chuyển qua khách sạn oyo tiên nghi khách sạn kém, khách sạn xuống cấp như một nhà nghỉ . Mong rằng lần sau khách sạn làm ăn uy tín đừng vì ngày thứ bảy và chủ nhật đông mà chuyển khách sang một khách sạn khác như vậy . Làm ăn thì phải lấy chử tín làm đầu , đăng hình khách sạn như vậy nhưng khi nhận phòng thì không phải như vậy . Thà rằng ban đầu nói hết phòng để người ta có sự lựa chọn khách sạn khác . Nhân viên khách sạn nói đổi khách sạn phòng rộng thoáng mát nhưng bước vô nhận phòng cái giật mình phòng thì nhỏ nắng rọi vào nóng... nói chung tiện nghi không có ở một đêm là chán muốn về.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=350;rows=25
1617731094-8319,"Lúc đặt phòng trong hình phòng rộng rãi, sạch sẽ, lúc đến nhận phòng thì nói hết phòng, trong khi mình đã đặt phòng trước và đã xác nhận từ phía khách sạn, khi đến nói hết phòng và dẫn mình đến khách sạn khác tên New Star. Đưa mình chìa khóa lên lấy phòng thì thấy phòng đã có người đặt, đồ để lung tung, mình tức quá nên trả phòng luôn.",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=375;rows=25
1617731116-8573,Ít dọn phòng,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=550;rows=25
1617731094-8320,Nhân viên phục vụ niềm nở,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=375;rows=25
1617731085-8210,"Mình thích sự tự do ở ks, đc đổi sang phòng 2 giường mà ở 2 ng rộng rãi",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=300;rows=25
1617731110-8496,Theo mình không có gì để chê hết. Bên mình đi 12 ng. Mà đi chơi về ai cũng thích khách sạn star hotel hết. Cảm ơn bên khách sạn nha.👍👍,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=500;rows=25
1617731073-8047,mọi thứ hơi cũ nệm và mền màu xanh nên không thích lắm.,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=200;rows=25
1617731079-8116,Chăn drap giường cũ và ngả màu nên nhìn không được sạch sẽ lắm. Cửa ban công hễ có gió là đập đập nghe như có ng đang mở cửa nên ở một mình hơi đáng sợ,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=250;rows=25
1617731129-8761,Bồn tắm 0 có nút chặn . 1 số đèn ngủ bị hư . Phòng vừa mới vào còn hơi ướt và rích .,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=650;rows=25
1617731132-8783,Bình thuong,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=675;rows=25
1617731123-8675,"Phòng rộng thoáng, sạch sẽ. Nhân viên rất nhiệt tình. Ở tới 2h trưa mà không nâng giá hay phụ thu",https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=600;rows=25
1617731104-8426,ngoại trừ thang máy hơi cũ thì mọi thứ đều rất ok,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=450;rows=25
1617731088-8258,Thang máy hơi chậm,https://www.booking.com/reviewlist.vi.html?aid=304142;label=gen173rf-1FCAEoggI46AdIKlgDaPQBiAEBmAEquAEXyAEM2AEB6AEB-AECiAIBogIXZmFzdC5hY2Nlc3N0cmFkZS5jb20udm6oAgO4AunosYMGwAIB0gIkOTUwOTg3ZTYtN2EwOC00OWU0LWI0ZjgtYzAyNTg4OWRmYTJk2AIF4AIB;sid=9a58fdc42f8446fc8f86a82d57cda8d8;cc1=vn;dist=1;pagename=bich-phung-vung-tau;r_lang=vi;srpvid=b924684c0bc2002c;type=total&;offset=325;rows=25
